CustomerID,TotalPurchase,PurchaseFrequency,Quantity,InvoiceYear,InvoiceMonth,InvoiceDay,InvoiceDayOfWeek,InvoiceDayOfYear,Cluster,PC1,PC2
12710.0,1130.57,79,849,2011,5,22,6,142,0,-0.9707166667268557,0.32648702266085505
12712.0,4241.63,142,1044,2010,12,3,4,337,3,2.494878438382809,-1.0647165382753594
12713.0,848.55,38,508,2011,12,9,4,343,1,0.9434507018228547,-1.0387274486810834
12714.0,4708.86,259,3069,2011,2,18,4,49,0,-1.133811958483972,1.6277946762730664
12715.0,353.86,21,197,2011,8,25,3,237,1,-0.463945908182105,-0.33252493366088304
12716.0,1053.49,69,708,2011,7,29,4,210,1,-0.6804506295685427,0.027719164097286628
12717.0,980.98,56,505,2011,4,8,4,98,0,-0.9615846276683317,0.36171258075433044
12718.0,238.25,19,203,2011,9,29,3,272,1,-0.3154286856670346,-0.4906657483483301
12719.0,608.1,42,361,2011,10,5,2,278,1,0.517741632130165,-0.7095773757940199
12720.0,5713.28,359,4654,2010,12,5,6,339,3,3.000319917411265,-0.22721266420695477
12721.0,2628.98,164,1954,2010,12,9,3,343,3,2.3747100949740254,-0.9741083326924344
12722.0,904.33,57,560,2011,7,12,1,193,1,-0.3427034557312113,-0.06588369176885828
12723.0,725.07,69,434,2011,10,5,2,278,1,0.5570631977806647,-0.6504994809801955
12724.0,1031.41,53,445,2011,1,11,1,11,0,-1.7837040357766294,0.9381584527586658
12725.0,427.8,24,164,2010,12,3,4,337,3,2.1616001056914045,-1.6066465350905892
12726.0,2609.1,124,3143,2010,12,17,4,351,3,2.2327708585018886,-0.869750797021733
12727.0,3947.7,141,2085,2011,1,23,6,23,0,-1.704914904126998,1.4406812694970301
12728.0,836.33,46,419,2011,1,11,1,11,0,-1.8005645792737797,0.9111312006480347
12729.0,453.01,26,233,2011,8,18,3,230,1,-0.2923210985272268,-0.3568639713385248
12731.0,18793.41,277,8366,2010,12,10,4,344,3,3.51833139393295,1.0094420931981152
12732.0,236.26000000000002,12,111,2011,6,13,0,164,0,-0.7199777331366954,-0.03889592030647421
12733.0,383.95,22,137,2011,4,19,1,109,0,-1.3195342295335866,0.3500250244686207
12734.0,110.39999999999999,4,88,2010,12,22,2,356,3,1.67363973011172,-1.5133836487443368
12735.0,779.5699999999999,43,368,2011,1,6,3,6,0,-1.680599434162686,0.8278842742017322
12736.0,234.0,4,173,2011,1,11,1,11,0,-1.8863278130445356,0.7759826248491541
12738.0,155.35,11,148,2010,12,2,3,336,3,2.1513644515479005,-1.6342550011451538
12739.0,1013.04,38,486,2011,9,1,3,244,1,0.3934009026208034,-0.5483789616588236
12740.0,427.6,27,342,2011,10,7,4,280,1,0.46186890853094187,-0.7732638899754778
12743.0,546.43,134,319,2011,7,28,3,209,1,-0.6373534046718258,0.06471947027762318
12744.0,9120.39,229,5234,2011,1,25,1,25,0,-1.2856050924364588,2.3973890172608154
12747.0,4196.01,103,1275,2010,12,5,6,339,3,2.4339233144505488,-1.1283367796966002
12748.0,29072.1,4642,24210,2010,12,1,2,335,2,10.009838556267503,10.445308079148047
12749.0,3868.2,231,1422,2011,5,10,1,130,0,-0.4226834539013679,0.8367201771467473
12750.0,275.88,15,137,2011,8,3,2,215,1,0.0178249445390465,-0.4704048620519035
12752.0,4366.78,53,2262,2011,9,19,0,262,1,0.2209114450077472,0.07223179092291587
12753.0,21024.01,230,11250,2010,12,12,6,346,3,3.7100485870835547,1.3935604752276647
12754.0,2949.12,65,6479,2011,2,4,4,35,0,-0.8700750951952186,1.5163512404321626
12755.0,2203.2,6,866,2010,12,9,3,343,3,2.110505876984364,-1.3799613263621553
12756.0,112.07999999999998,4,144,2011,9,14,2,257,1,-0.005368035844809543,-0.6028595354579236
12757.0,4227.7,377,2385,2011,5,12,3,132,0,-0.21374447244002256,1.1788018160864273
12758.0,2791.59,97,2135,2011,3,8,1,67,0,-1.0076545149960634,0.9665324270163398
12759.0,1531.44,95,902,2011,3,9,2,68,0,-1.1546197636318172,0.7231361147190161
12762.0,1898.52,69,1227,2011,11,14,0,318,1,0.679669240490549,-0.559555247269609
12763.0,494.08,18,316,2010,12,5,6,339,3,2.136378322683472,-1.6197725647438348
12764.0,1693.88,45,386,2011,1,27,3,27,0,-2.122599681154946,1.0226384928717063
12766.0,6989.63,310,3646,2010,12,8,2,342,3,2.8291649740242404,-0.24387474308587326
12769.0,1143.6,32,356,2011,4,15,4,105,0,-1.152026148600322,0.36000646327993
12770.0,1351.45,12,743,2011,5,13,4,133,0,-0.8530330530094998,0.20516323144231496
12772.0,892.47,55,556,2011,10,11,1,284,1,0.41147345208842245,-0.5914826340497973
12775.0,1351.24,67,853,2011,2,1,1,32,0,-1.2544447851728417,0.7950877264315306
12778.0,804.23,51,824,2011,1,31,0,31,0,-2.233594195421187,1.1062263664729237
12779.0,3868.7,159,1996,2010,12,3,4,337,3,2.562935835638777,-0.9511333762588825
12781.0,707.72,30,592,2011,2,28,0,59,0,-1.9613749336364565,0.8483746070768229
12782.0,2273.32,107,1070,2010,12,17,4,351,3,2.063702436215216,-1.161163177995735
12783.0,1603.87,86,622,2011,9,25,6,268,1,-0.048360466453542104,-0.32688282687337356
12784.0,574.42,59,300,2011,11,24,3,328,1,0.3506330925742958,-0.7668289284098793
12785.0,305.71,15,128,2010,12,10,4,344,3,1.984656163822095,-1.590166541012622
12787.0,463.66,20,261,2011,5,31,1,151,0,-1.342626561259119,0.27057782424930116
12789.0,91.85,4,4,2011,10,5,2,278,1,0.43230989652874796,-0.8456682298201657
12790.0,324.92,21,166,2011,5,31,1,151,0,-1.3530320987466624,0.2518956939838716
12791.0,192.60000000000002,2,97,2010,12,1,2,335,3,2.1549122210589267,-1.6391508865411777
12792.0,400.53999999999996,25,217,2011,3,28,0,87,0,-1.7692759809281073,0.6121894201175687
12793.0,545.48,24,295,2010,12,3,4,337,3,2.1747154321615025,-1.5835624859742952
12794.0,860.41,45,592,2011,9,2,4,245,1,0.3869333216358959,-0.5478493018317274
12795.0,430.48,14,68,2011,11,21,0,325,1,0.3263659093690592,-0.8361867704310949
12797.0,194.18,17,79,2010,12,9,3,343,3,1.994995403655474,-1.5872125584008925
12798.0,6977.04,8,5256,2011,6,22,2,173,0,-0.32068349077637204,1.0186348791647217
12802.0,412.58,26,302,2011,6,6,0,157,0,-0.5251427225166702,-0.02574916816154743
12808.0,483.65000000000003,28,188,2010,12,6,0,340,3,2.0720362074233987,-1.49927592656167
12809.0,484.36,26,219,2011,6,15,2,166,0,-0.7189977618353107,-0.013434890549408508
12811.0,514.85,31,230,2011,2,28,0,59,0,-1.991526230233658,0.7949124613898174
12812.0,229.64000000000001,15,164,2011,10,26,2,299,1,-0.01945195389257758,-0.6713440487224126
12814.0,125.92,2,49,2011,8,30,1,242,1,-0.6323284408570541,-0.32623253705546446
12815.0,1063.46,47,379,2011,5,25,2,145,0,-1.1377785226757533,0.3109090382170303
12816.0,572.2,29,128,2011,6,16,3,167,0,-0.7339437027546417,-0.02638609650337063
12817.0,166.04,4,53,2011,3,3,3,62,0,-1.2192888176825998,0.3334940346631774
12818.0,1517.88,16,923,2011,3,23,2,82,0,-1.5616233942077258,0.6854605816694826
12820.0,942.34,59,722,2011,1,17,0,17,0,-1.906377839412761,1.0300649850177976
12821.0,92.72,6,70,2011,5,9,0,129,0,-0.8894763743662495,0.08534732779156119
12822.0,918.98,47,548,2011,9,13,1,256,1,0.11523977672670181,-0.42126872812159943
12823.0,1759.5,5,230,2011,2,16,2,47,0,-1.684915266038393,0.7240982603768721
12824.0,397.12,25,232,2011,10,11,1,284,1,0.3379292674038212,-0.709648947861304
12826.0,1468.1200000000001,94,1054,2010,12,9,3,343,3,2.1933659584200935,-1.2669920689992993
12827.0,430.15000000000003,25,197,2011,10,26,2,299,1,0.0014193515287949088,-0.6383823103970688
12828.0,1018.71,56,494,2011,8,1,0,213,1,0.14623345179389372,-0.28883460763955904
12829.0,253.05,12,375,2010,12,14,1,348,3,1.8824475782464305,-1.487880447172589
12830.0,6748.4,39,9847,2011,6,21,1,172,0,0.025324686806438682,1.6021163603148683
12831.0,215.05,9,135,2011,3,22,1,81,0,-1.6551357339672035,0.5090754302423246
12832.0,383.03,27,195,2011,9,2,4,245,1,0.32259192937833153,-0.6543291924476707
12833.0,417.38,24,156,2011,7,17,6,198,1,-0.5023609141035381,-0.2619857346473757
12834.0,312.38,18,110,2011,3,2,2,61,0,-1.1788506607724547,0.38490231714044587
12836.0,2612.86,175,1064,2011,2,1,1,32,0,-1.0726765019793363,1.0743690075102457
12837.0,134.1,12,24,2011,6,19,6,170,1,-0.8229276760239509,-0.13307255729778433
12838.0,683.13,123,359,2010,12,1,2,335,3,2.325543515824438,-1.384232443199445
12839.0,5583.62,316,3804,2010,12,7,1,341,3,2.8090017686087725,-0.2959012842521845
12840.0,2714.27,116,1505,2011,4,27,2,117,0,-1.2119174028146498,0.8430711424363618
12841.0,3876.4,439,2683,2010,12,3,4,337,3,2.920734218554036,-0.42628497864234505
12842.0,1118.99,34,547,2011,2,4,4,35,0,-1.3669098068682937,0.6530182458374354
12843.0,1680.76,108,753,2011,3,20,6,79,0,-1.3665653268478666,0.7277227403468829
12844.0,325.96000000000004,52,125,2011,8,1,0,213,1,0.09124567686105478,-0.38406741951063217
12845.0,354.09,27,204,2011,2,22,1,53,0,-1.8593725153977816,0.719007600719545
12847.0,871.54,91,909,2011,11,17,3,321,1,0.5977904867836686,-0.6683044451365384
12849.0,1050.8899999999999,51,623,2011,3,16,2,75,0,-1.4001568375207598,0.6320299619311514
12851.0,135.18,50,109,2011,9,4,6,247,1,0.3020768003947105,-0.6700312157296657
12852.0,299.75,20,145,2011,2,18,4,49,0,-1.759859414965039,0.6157653251946691
12853.0,1881.7,84,782,2011,1,28,4,28,0,-2.061376304275551,1.1302996891613986
12854.0,1289.15,115,622,2011,1,25,1,25,0,-2.0130715494627163,1.160248339400834
12855.0,38.1,3,30,2010,12,2,3,336,3,2.1302149760444276,-1.6684785034754748
12856.0,2162.68,317,1076,2011,10,7,4,280,1,0.8988968034756499,-0.11294939371538176
12857.0,1106.4,46,343,2011,2,10,3,41,0,-1.5119266971062961,0.703278490956424
12863.0,504.2,6,186,2011,5,24,1,144,0,-1.2017361412024365,0.199262404091881
12864.0,147.12,3,216,2011,7,24,6,205,1,-0.6918792512442434,-0.26310545363882015
12865.0,1548.07,96,877,2010,12,15,2,349,3,2.042479872816868,-1.2233219210102086
12866.0,559.12,26,171,2011,3,1,1,60,0,-1.1410553277369941,0.4338953385517833
12867.0,3986.22,551,4274,2010,12,14,1,348,3,2.8819640997382647,0.06921085597221384
12868.0,1607.0600000000002,107,928,2010,12,1,2,335,3,2.380210845970393,-1.2820714614273065
12870.0,-14.899999999999999,2,-2,2010,12,8,2,342,3,1.9806037415710074,-1.6214029588077656
12871.0,380.64,11,200,2011,5,16,0,136,0,-1.0243911362700027,0.1705162466296614
12872.0,599.97,66,319,2010,12,9,3,343,3,2.080766799613162,-1.4546477723273703
12873.0,374.0,4,128,2011,3,2,2,61,0,-1.1909360962958515,0.3688741783252539
12875.0,343.2300000000001,2,2019,2010,12,12,6,346,3,2.065899886812442,-1.413058246606197
12876.0,2218.02,85,1941,2011,5,27,4,147,0,-0.9795243501867662,0.6042419821314006
12877.0,1535.77,154,1178,2010,12,16,3,350,3,2.111042391376786,-1.1098516359940958
12878.0,841.64,49,536,2011,3,18,4,77,0,-1.44713831243724,0.579113691992009
12879.0,552.5699999999999,12,363,2011,9,9,4,252,1,0.16346358596428195,-0.6042575705339109
12881.0,298.0,7,21,2011,3,9,2,68,0,-1.3574869208685716,0.3991319993780857
12882.0,1463.04,13,246,2011,11,6,6,310,1,0.7623707527829483,-0.9550945867898737
12883.0,703.47,42,196,2011,9,11,6,254,1,0.16037238515012683,-0.5919824841629603
12884.0,309.05,7,43,2011,9,12,0,255,1,0.029795817805596175,-0.5711400218438443
12885.0,1158.27,72,654,2011,8,8,0,220,1,0.01998316366671942,-0.19251573720674411
12886.0,1351.09,86,761,2011,5,4,2,124,0,-0.5783615708057941,0.30732683405847605
12888.0,313.77,7,68,2011,3,29,1,88,0,-1.818032100335,0.5476209092378767
12890.0,380.46999999999997,82,259,2011,11,15,1,319,1,0.5572919418837302,-0.7652302059856545
12891.0,331.0,3,950,2011,2,20,6,51,0,-1.7553408885813901,0.6591958826785062
12893.0,188.14,34,96,2011,11,9,2,313,1,0.6301518993568055,-0.9290111032392051
12895.0,347.3,24,204,2011,9,14,2,257,1,0.029740427419850456,-0.5485903650586461
12897.0,216.5,4,110,2011,2,11,4,42,0,-1.6232000605048245,0.5377750595105477
12901.0,16293.1,125,20915,2011,3,14,0,73,0,0.6326404628835717,4.153581237229314
12902.0,138.68,10,66,2011,3,20,6,79,0,-1.5793142081411866,0.3901429028753314
12904.0,509.58,72,302,2011,6,20,0,171,0,-0.7901214806064467,0.13966173466925366
12906.0,2919.81,63,1749,2011,9,22,3,265,1,0.09693275148971146,-0.10608304800306216
12908.0,246.0,4,0,2011,1,31,0,31,0,-2.361607126161045,0.8985112573531614
12909.0,2128.83,96,1270,2011,3,31,3,90,0,-1.6019953431108969,0.9233955804905138
12910.0,3075.04,75,1692,2011,4,12,1,102,0,-0.8961907135065513,0.7505621735055942
12912.0,1662.3,24,670,2011,10,30,6,303,1,0.015798648702372096,-0.5547974404910393
12913.0,2483.63,50,1419,2010,12,6,0,340,3,2.2534211073233505,-1.1883974393341499
12915.0,363.65,22,93,2010,12,2,3,336,3,2.1678059003802597,-1.6094772337097392
12916.0,2982.35,109,1111,2011,1,23,6,23,0,-1.8414788904467447,1.2123290152131514
12917.0,594.0,2,120,2011,8,3,2,215,1,0.014179716723569295,-0.4719926070882181
12919.0,1301.44,52,668,2011,6,23,3,174,1,-0.8050111097250331,0.16439981429815528
12920.0,164.23,28,129,2011,11,22,1,326,1,0.32043850739133717,-0.8373209322391317
12921.0,16389.74,741,9454,2010,12,1,2,335,3,4.208068952928709,1.6963871291622328
12922.0,405.38,28,370,2011,7,1,4,182,1,-0.13317471400771042,-0.29172323481225604
12923.0,176.97,29,69,2011,10,6,3,279,1,0.4521185816972378,-0.8056778413290828
12924.0,929.95,31,480,2011,1,16,6,16,0,-1.8874890398273723,0.8362730987041315
12925.0,694.05,45,541,2011,9,26,0,269,1,-0.20023136032976657,-0.34118954241672256
12928.0,2062.7000000000003,84,1472,2010,12,15,2,349,3,2.0879331985230762,-1.1388179652942672
12929.0,105.1,9,36,2011,2,1,1,32,0,-1.4201223424377487,0.5253010994206782
12930.0,409.9,27,250,2011,6,21,1,172,0,-0.863009300429745,0.04275751139554281
12931.0,33462.81,102,23377,2010,12,17,4,351,3,4.710847297451051,3.4983507722107214
12933.0,606.28,107,498,2011,3,1,1,60,0,-1.0273519591469344,0.6036845427651056
12935.0,2156.45,130,1852,2011,1,24,0,24,0,-1.8665984410218734,1.397958194363757
12936.0,1012.9,63,539,2011,9,22,3,265,1,-0.055048994828477776,-0.3734691967835919
12937.0,1504.27,120,1007,2011,3,17,3,76,0,-1.2963187570548065,0.8034090189420164
12938.0,114.14,9,140,2011,11,14,0,318,1,0.4736101359743355,-0.8996255954673404
12939.0,11581.8,47,4876,2011,1,9,6,9,0,-1.0175010308076045,2.036061801878413
12940.0,876.29,103,406,2011,9,13,1,256,1,0.16660358227531247,-0.3518742275786935
12942.0,683.9,75,203,2010,12,9,3,343,3,2.086256159631178,-1.4483869553226625
12943.0,-3.75,1,-1,2011,2,11,4,42,0,-1.6421889628765916,0.5054947231008486
12944.0,604.51,30,289,2010,12,20,0,354,3,1.765634812566938,-1.390264370917623
12945.0,462.95,23,165,2011,2,24,3,55,0,-1.8934334023118327,0.689544267198109
12947.0,1407.29,103,1157,2010,12,1,2,335,3,2.3834299646993107,-1.2748492145903552
12948.0,2053.7,118,1077,2011,3,20,6,79,0,-1.319906796648908,0.8060844976066884
12949.0,4143.02,219,2363,2011,4,1,4,91,0,-0.3778816123626415,1.00322147063313
12950.0,1843.0,23,1380,2011,11,15,1,319,1,0.6209257221741392,-0.63116987910284
12951.0,1042.07,65,500,2011,1,13,3,13,0,-1.797398383566465,0.938567847500098
12952.0,1382.8400000000001,80,652,2011,9,22,3,265,1,-0.014700155276506359,-0.3088637617802409
12953.0,329.85,17,84,2011,11,30,2,334,1,0.13593484979163992,-0.8189345188558234
12955.0,4734.26,183,3642,2011,3,17,3,76,0,-0.9298672594696952,1.4246505568191112
12956.0,108.07,19,34,2011,2,6,6,37,0,-1.4867832373174834,0.4767390848210677
12957.0,3979.04,244,2531,2011,1,4,1,4,0,-1.161748492508395,1.636554209447281
12962.0,266.39,16,129,2011,8,18,3,230,1,-0.3173793086128329,-0.3972058205148864
12963.0,1841.03,96,873,2010,12,9,3,343,3,2.19761472404211,-1.2603383975866569
12965.0,771.91,109,283,2011,9,11,6,254,1,0.24336019645844137,-0.4710386154788868
12966.0,160.18,10,75,2011,11,30,2,334,1,0.12115763278883897,-0.8422963574385919
12967.0,1194.75,33,243,2010,12,3,4,337,3,2.2057137617002733,-1.5324745101705606
12968.0,135.95,5,73,2011,8,19,4,231,1,-0.35381087205944184,-0.44268916209560266
12970.0,452.24,151,310,2011,1,21,4,21,0,-1.9118689451552555,1.0439334456723572
12971.0,10930.26,308,9203,2010,12,2,3,336,3,3.4881245619365346,0.6068192232302524
12974.0,144.8,8,24,2011,5,26,3,146,0,-1.2548835141676338,0.13400530441902267
12976.0,738.6,22,561,2011,5,12,3,132,0,-0.8614589116528236,0.172142533791472
12977.0,39.239999999999995,9,12,2011,7,6,2,187,1,-0.3206843589046916,-0.3191031475509607
12980.0,7092.06,24,864,2010,12,16,3,350,3,2.154372159853641,-0.9856548908612752
12981.0,372.21999999999997,20,242,2011,7,29,4,210,1,-0.7915738608947688,-0.1494568393296168
12982.0,377.2,34,278,2011,4,11,0,101,0,-1.1215734141316978,0.354939229866692
12984.0,97.5,4,26,2011,11,21,0,325,1,0.2999150991109685,-0.8789515738334933
12985.0,1215.6200000000001,78,1413,2011,11,11,4,315,1,0.774060151998831,-0.6631909107578889
12987.0,545.0,30,217,2011,5,26,3,146,0,-1.2025198400426207,0.21788878806706086
12988.0,535.32,92,136,2011,2,20,6,51,0,-1.7024948720907178,0.7187068072940387
12989.0,6854.51,68,2915,2010,12,10,4,344,3,2.4748780798475836,-0.7477723787188414
12990.0,409.5,13,200,2011,2,2,2,33,0,-1.40889497489239,0.5580438353525669
12991.0,503.76,31,405,2011,8,19,4,231,1,-0.2889894708502957,-0.33835703074279483
12993.0,414.76,27,240,2011,2,14,0,45,0,-1.6792092743422684,0.6970737059306606
12994.0,902.22,73,440,2011,3,16,2,75,0,-1.3933772356112535,0.6357111395741817
12995.0,200.72,5,98,2011,9,15,3,258,1,-0.01952724024922395,-0.6136705677548936
12997.0,1197.94,67,648,2011,1,26,2,26,0,-2.0838093683540477,1.06826177442472
12999.0,455.88,28,342,2011,4,8,4,98,0,-1.0233407036987638,0.26356865097929716
13000.0,534.85,31,379,2010,12,10,4,344,3,2.0277484429718977,-1.520320591086728
13001.0,9797.92,342,5497,2011,1,17,0,17,0,-0.941293056908322,2.621941605649334
13002.0,120.94999999999999,7,73,2011,1,25,1,25,0,-2.2137451916769986,0.8476367882152832
13003.0,149.05,6,103,2011,5,9,0,129,0,-0.8851688045513799,0.09292528765136604
13004.0,5613.43,409,4796,2010,12,17,4,351,3,2.772924375980601,-0.026113702023290573
13005.0,468.95,29,167,2011,4,7,3,97,0,-1.017786431840679,0.2584425536462729
13006.0,81.57,4,55,2011,10,14,4,287,1,0.24425642239951803,-0.823114533197286
13008.0,178.46999999999997,15,115,2010,12,14,1,348,3,1.8657391660751304,-1.5184356627296678
13011.0,50.550000000000004,3,13,2010,12,2,3,336,3,2.12955566389957,-1.669642807064421
13012.0,1311.6200000000001,107,671,2011,2,18,4,49,0,-1.589986884591556,0.8820576079763709
13013.0,4786.99,222,2217,2010,12,3,4,337,3,2.6823205041590246,-0.7647297654132262
13014.0,3365.43,124,886,2011,3,3,3,62,0,-0.9100104962413188,0.8325117912995236
13015.0,3346.28,176,1617,2011,4,4,0,94,0,-0.6029483418055062,0.8897418760019942
13016.0,789.89,47,527,2011,8,8,0,220,1,-0.030148199998088977,-0.27134144360679746
13017.0,204.0,1,48,2011,12,2,4,336,1,1.0074127817934606,-1.2367715561437367
13018.0,7272.75,459,5434,2011,2,17,3,48,0,-0.642138652554062,2.4036218784911547
13021.0,2584.4,134,1336,2010,12,9,3,343,3,2.298619893079775,-1.0968553915205514
13023.0,689.9,40,286,2011,8,2,1,214,1,0.08668832080483077,-0.37311627450266355
13026.0,936.15,43,1586,2011,3,9,2,68,0,-1.1895731747722167,0.681282019828448
13027.0,6912.0,26,17280,2010,12,20,0,354,3,3.12541231906582,1.0058024174274
13028.0,659.68,47,796,2011,10,25,1,298,1,0.08984930498352693,-0.5054480601086293
13029.0,1247.5,10,134,2010,12,21,1,355,3,1.7417007675206626,-1.4104964312459334
13030.0,799.48,99,394,2010,12,6,0,340,3,2.176678432930602,-1.3417379484007705
13032.0,996.52,75,367,2011,9,13,1,256,1,0.13734483787401672,-0.3928945418174037
13033.0,190.55,11,83,2010,12,17,4,351,3,1.8129462913605279,-1.566351084902857
13034.0,642.77,37,369,2010,12,5,6,339,3,2.1666537885375603,-1.5736237245028428
13035.0,886.63,30,627,2011,3,24,3,83,0,-1.6049587862311212,0.6184914612597036
13037.0,881.07,48,431,2011,3,28,0,87,0,-1.7113839046537946,0.7054198178539701
13038.0,908.46,28,360,2011,2,22,1,53,0,-1.8270598331151071,0.7754479196832166
13040.0,676.99,43,355,2011,11,6,6,310,1,0.7734574173091312,-0.9467070857872154
13043.0,471.57,14,251,2011,3,11,4,70,0,-1.359016628885877,0.4228262006295007
13044.0,560.47,33,429,2011,2,21,0,52,0,-1.8144454557638507,0.7813291154717972
13045.0,305.28000000000003,18,221,2011,9,1,3,244,1,0.3269215628056719,-0.6578232876244217
13046.0,629.31,35,264,2011,3,18,4,77,0,-1.4887630786213057,0.5110957821769087
13047.0,3079.1,196,1355,2010,12,1,2,335,3,2.5630531813302238,-0.9937776569172734
13048.0,1805.91,137,1230,2011,1,16,6,16,0,-1.6867033761746393,1.1498975895386463
13049.0,656.6800000000001,14,268,2011,1,25,1,25,0,-2.172862338494641,0.9169189784944602
13050.0,5684.61,422,3707,2010,12,8,2,342,3,2.9089021442347978,-0.14533781105856286
13052.0,348.15000000000003,18,222,2011,5,11,2,131,0,-0.8875303848363872,0.11326304732025519
13055.0,1201.96,78,891,2011,5,10,1,130,0,-0.7286417658677755,0.3558833774091098
13058.0,271.40000000000003,8,52,2011,7,11,0,192,1,-0.4392381629659998,-0.2318980750721692
13059.0,183.4,8,35,2011,4,4,0,94,0,-1.0140092708986819,0.2294780601131627
13060.0,307.53,15,123,2011,3,31,3,90,0,-1.8368184000257182,0.5405702752774438
13061.0,248.61,10,107,2011,9,28,2,271,1,-0.3158771154973576,-0.502597156652503
13062.0,346.98,11,343,2011,6,1,2,152,0,-0.41277671944909755,-0.11785885636756178
13064.0,1119.49,69,516,2011,1,16,6,16,0,-1.8356372700136645,0.9132658018516506
13065.0,205.86,14,74,2010,12,1,2,335,3,2.1672542975259415,-1.6219321558380138
13066.0,430.9,49,320,2011,11,7,0,311,1,0.7019637877445087,-0.8372533792320161
13067.0,115.46000000000001,15,32,2011,9,18,6,261,1,-0.06263946340747888,-0.6497874953768662
13068.0,344.0,2,200,2011,1,24,0,24,0,-2.186946171469576,0.882161532082699
